Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(K)
          6964.9476         10.6934        -1.3566        35.8275        37.4139       -54.8682       102.7021       -16.3671       117.7526         3.7495       316.3138
          6967.9549         10.5963         0.5513        35.6653        37.2102       -65.4295       106.7821        -9.9599       125.9699         3.8396       299.7896
          6970.9622         11.7942         0.7583        36.4190        38.2886       -70.4540       109.1103         0.5050       129.9881         2.4345       419.4920
          6973.9695         11.4904         1.0117        36.6785        38.4495       -69.0403        95.6524        -0.5599       117.9691         2.0987       489.6901
          6976.9769         10.2032         1.5760        35.5248        36.9946       -63.3895        91.6540         3.2965       111.6588         2.3247       463.3651
          6979.9842         10.1700        -0.0005        35.4395        36.8699       -67.7921        90.2335         1.0945       113.8703         2.8269       421.8867
          6982.9915         11.6341        -1.4338        34.4233        36.3644       -77.0615        82.9281        -8.0089       113.6717         3.5961       370.3128
          6985.9989         11.5713        -1.3128        35.0522        36.9361       -79.2986        79.8752        -5.5232       113.0676         3.6760       369.0275
          6989.0062         12.1017        -0.7830        35.0204        37.0607       -71.2681        66.7959       -12.6226        98.6174         4.0097       350.4341
          6992.0135         11.1675        -1.4919        35.6756        37.4124       -59.2663        65.6127       -11.4486        89.1767         4.0941       330.0065
          6995.0208         11.2233        -1.5945        37.0642        38.7590       -57.8025        60.2671       -18.8887        86.3252         3.0774       370.4920
          6998.0282         13.1533        -1.1001        37.4709        39.7276       -72.1127        68.2534       -32.1239       104.5035         3.0055       338.5009
          7001.0355         13.6954       -11.0111        36.7338        40.7208       -86.0172        97.2111       -41.4964       136.5591         3.4123       274.7761
          7004.0428         13.6363       -15.3761        35.1444        40.7124      -100.2685       127.9650       -45.7419       169.5335         3.2079       266.9694
          7007.0501         13.5256       -15.7103        35.8641        41.4245      -114.4193       135.3481       -33.4297       180.5899         3.0100       240.7686
          7010.0575         12.0965        -7.0921        40.2966        42.6666      -114.3274       124.2478       -29.4922       171.5796         3.1351       166.4985
          7013.0648         11.0419         0.7001        42.3993        43.8191      -113.8031       147.9236       -15.2338       187.9248         4.2309       125.8751
          7016.0721         11.7310        -0.7454        42.7819        44.3674      -108.5247       160.6793        -3.0602       193.9409         4.4933        65.4498
          7019.0795         11.8917        -1.1263        42.8720        44.5049      -103.3641       147.2579        -2.5871       179.9329         5.5608        51.4006
          7022.0868         11.8329        -1.8821        42.9848        44.6234      -103.2065       143.2806        -0.6834       176.6202         6.0204        46.2774
          7025.0941         11.4869        -2.4865        42.7859        44.3708      -105.7565       142.1833         0.8723       177.2124         5.8454        46.6494
          7028.1014         10.9495        -2.0111        42.3839        43.8215      -107.8722       144.3486         0.8419       180.2283         6.3731        52.0614
          7031.1088         11.9222        -3.1008        42.1836        43.9455      -115.1482       139.6212         3.3215       181.1528         6.8679        56.0686
          7034.1161         12.0254        -3.1273        41.9380        43.7400      -128.6737       128.2516         8.3691       182.2200         6.7740        53.5429
          7037.1234         12.8828        -3.1559        42.1876        44.2235      -164.3997       129.8141        19.5367       210.7162         6.8320        53.9663
          7040.1307         10.6288        -4.3966        41.7285        43.2848      -167.8295       138.1095        17.4130       219.5860         5.2215        56.8638
          7043.1381         13.1826        -4.0406        37.8910        40.3216      -111.9600       133.5163        -4.7991       174.8393         5.1050       121.8533
          7046.1454          6.9680         6.2315        39.4026        40.4963      -106.3572       120.2519        -9.8059       161.9327         4.4338       229.8508
          7049.1527          8.3502         4.3290        37.6695        38.8260      -111.3715       112.0961       -15.7784       161.2046         5.6936       181.5214
          7052.1600         15.6494        -6.1520        36.3640        40.0636       -76.4678        99.2205       -44.5819       133.0921         4.6048       236.7109
